Timestamp,Turbine_ID,Wind_Speed,Power_Output,Temperature,Downtime
2025-06-04 20:00:00,T5,19.65,75.87,19.7,0
2025-06-04 21:00:00,T1,14.1,28.03,41.6,0
2025-06-04 21:00:00,T2,14.93,33.28,38.5,0
2025-06-04 21:00:00,T3,15.38,36.38,27.2,0
2025-06-04 21:00:00,T4,24.19,141.55,30.2,0
2025-06-04 21:00:00,T5,6.51,2.76,15.5,0
2025-06-04 22:00:00,T1,18.5,63.32,36.6,0
2025-06-04 22:00:00,T2,17.24,51.24,37.7,0
2025-06-04 22:00:00,T3,17.62,54.7,32.5,0
2025-06-04 22:00:00,T4,3.8,0.55,16.9,0
2025-06-04 22:00:00,T5,17.51,53.69,22.8,5
2025-06-04 23:00:00,T1,18.91,67.62,21.6,0
2025-06-04 23:00:00,T2,6.36,2.57,21.3,0
2025-06-04 23:00:00,T3,18.39,62.19,37.3,0
2025-06-04 23:00:00,T4,6.02,2.18,16.0,0
2025-06-04 23:00:00,T5,19.23,71.11,33.2,0
2025-06-05 00:00:00,T1,14.94,33.35,18.6,0
2025-06-05 00:00:00,T2,8.26,5.64,26.8,0
2025-06-05 00:00:00,T3,12.54,19.72,23.0,0
2025-06-05 00:00:00,T4,7.34,3.95,43.9,0
2025-06-05 00:00:00,T5,5.39,1.57,18.3,0
2025-06-05 01:00:00,T1,12.57,19.86,27.9,0
2025-06-05 01:00:00,T2,20.7,88.7,24.1,0
2025-06-05 01:00:00,T3,11.05,13.49,15.6,0
2025-06-05 01:00:00,T4,24.46,146.34,26.5,0
2025-06-05 01:00:00,T5,9.05,7.41,33.0,10
2025-06-05 02:00:00,T1,14.79,32.35,30.7,0
2025-06-05 02:00:00,T2,15.98,40.81,16.1,0
2025-06-05 02:00:00,T3,18.12,59.49,41.6,0
2025-06-05 02:00:00,T4,19.25,71.33,35.6,0
2025-06-05 02:00:00,T5,20.79,89.86,18.1,0
2025-06-05 03:00:00,T1,10.86,12.81,20.5,0
2025-06-05 03:00:00,T2,4.38,0.84,36.3,0
2025-06-05 03:00:00,T3,13.68,25.6,27.3,0
2025-06-05 03:00:00,T4,3.66,0.49,18.1,0
2025-06-05 03:00:00,T5,14.07,27.85,15.5,0
2025-06-05 04:00:00,T1,15.46,36.95,28.5,0
2025-06-05 04:00:00,T2,11.95,17.06,29.0,0
2025-06-05 04:00:00,T3,19.74,76.92,25.6,0
2025-06-05 04:00:00,T4,6.98,3.4,37.7,0
2025-06-05 04:00:00,T5,17.53,53.87,41.6,0
2025-06-05 05:00:00,T1,3.24,0.34,41.6,0
2025-06-05 05:00:00,T2,21.36,97.45,21.5,0
2025-06-05 05:00:00,T3,24.7,150.69,25.7,0
2025-06-05 05:00:00,T4,18.28,61.08,21.3,0
2025-06-05 05:00:00,T5,8.72,6.63,39.5,0
2025-06-05 06:00:00,T1,17.88,57.16,43.7,0
2025-06-05 06:00:00,T2,8.65,6.47,42.3,0
2025-06-05 06:00:00,T3,12.49,19.48,25.8,0
2025-06-05 06:00:00,T4,18.35,61.79,27.7,0
2025-06-05 06:00:00,T5,7.46,4.15,40.9,0
2025-06-05 07:00:00,T1,14.59,31.06,34.5,0
2025-06-05 07:00:00,T2,12.97,21.82,30.3,0
2025-06-05 07:00:00,T3,16.23,42.75,19.7,0
2025-06-05 07:00:00,T4,12.48,19.44,24.6,0
2025-06-05 07:00:00,T5,8.75,6.7,35.3,15
2025-06-05 08:00:00,T1,18.37,61.99,23.2,0
2025-06-05 08:00:00,T2,15.79,39.37,23.3,0
2025-06-05 08:00:00,T3,8.94,7.15,15.9,0
2025-06-05 08:00:00,T4,21.78,103.32,25.3,0
2025-06-05 08:00:00,T5,4.52,0.92,22.6,0
2025-06-05 09:00:00,T1,15.32,35.96,19.5,0
2025-06-05 09:00:00,T2,21.47,98.97,20.7,0
2025-06-05 09:00:00,T3,22.51,114.06,20.2,0
2025-06-05 09:00:00,T4,10.78,12.53,32.1,0
2025-06-05 09:00:00,T5,25.0,156.25,24.2,0
2025-06-05 10:00:00,T1,14.34,29.49,43.4,0
2025-06-05 10:00:00,T2,15.83,39.67,40.8,0
2025-06-05 10:00:00,T3,11.2,14.05,39.3,0
2025-06-05 10:00:00,T4,4.53,0.93,40.1,0
2025-06-05 10:00:00,T5,4.05,0.66,36.1,0
2025-06-05 11:00:00,T1,13.53,24.77,25.2,0
2025-06-05 11:00:00,T2,13.9,26.86,29.2,0
2025-06-05 11:00:00,T3,16.69,46.49,34.8,0
2025-06-05 11:00:00,T4,3.96,0.62,27.8,0
2025-06-05 11:00:00,T5,24.96,155.5,33.1,0
2025-06-05 12:00:00,T1,16.08,41.58,40.3,0
2025-06-05 12:00:00,T2,5.19,1.4,40.1,0
2025-06-05 12:00:00,T3,15.86,39.89,36.2,0
2025-06-05 12:00:00,T4,17.64,54.89,36.2,0
2025-06-05 12:00:00,T5,8.88,7.0,29.4,0
2025-06-05 13:00:00,T1,14.62,31.25,36.1,0
2025-06-05 13:00:00,T2,11.71,16.06,44.5,0
2025-06-05 13:00:00,T3,9.48,8.52,25.2,0
2025-06-05 13:00:00,T4,24.11,140.15,39.8,0
2025-06-05 13:00:00,T5,12.72,20.58,26.6,0
2025-06-05 14:00:00,T1,18.01,58.42,24.8,0
2025-06-05 14:00:00,T2,21.34,97.18,36.9,0
2025-06-05 14:00:00,T3,10.46,11.44,44.5,0
2025-06-05 14:00:00,T4,10.68,12.18,26.3,0
2025-06-05 14:00:00,T5,12.99,21.92,22.2,0
2025-06-05 15:00:00,T1,19.33,72.23,39.8,10
2025-06-05 15:00:00,T2,6.96,3.37,26.5,0
2025-06-05 15:00:00,T3,22.23,109.85,33.6,0
2025-06-05 15:00:00,T4,6.3,2.5,16.3,10
2025-06-05 15:00:00,T5,9.7,9.13,22.7,10
2025-06-05 16:00:00,T1,7.67,4.51,42.3,0
2025-06-05 16:00:00,T2,4.67,1.02,28.8,0
2025-06-05 16:00:00,T3,23.49,129.61,24.8,0
2025-06-05 16:00:00,T4,15.54,37.53,28.8,0
2025-06-05 16:00:00,T5,5.49,1.65,36.8,0
2025-06-05 17:00:00,T1,4.92,1.19,16.1,0
2025-06-05 17:00:00,T2,10.63,12.01,37.8,0
2025-06-05 17:00:00,T3,17.49,53.5,26.5,0
2025-06-05 17:00:00,T4,17.53,53.87,15.1,0
2025-06-05 17:00:00,T5,19.75,77.04,20.5,10
2025-06-05 18:00:00,T1,3.84,0.57,37.4,0
2025-06-05 18:00:00,T2,18.9,67.51,44.9,0
2025-06-05 18:00:00,T3,21.81,103.74,20.0,5
2025-06-05 18:00:00,T4,21.31,96.77,28.9,0
2025-06-05 18:00:00,T5,10.2,10.61,21.0,0
2025-06-05 19:00:00,T1,15.48,37.09,18.5,0
2025-06-05 19:00:00,T2,23.68,132.78,41.6,0
2025-06-05 19:00:00,T3,15.58,37.82,43.0,0
2025-06-05 19:00:00,T4,17.55,54.05,24.6,0
2025-06-05 19:00:00,T5,8.61,6.38,25.3,5
2025-06-05 20:00:00,T1,22.13,108.38,38.2,0
2025-06-05 20:00:00,T2,17.12,50.18,32.1,0
2025-06-05 20:00:00,T3,17.51,53.69,22.4,0
2025-06-05 20:00:00,T4,3.72,0.51,41.0,0
2025-06-05 20:00:00,T5,21.13,94.34,30.2,0
2025-06-05 21:00:00,T1,6.8,3.14,30.4,0
2025-06-05 21:00:00,T2,20.64,87.93,19.4,0
2025-06-05 21:00:00,T3,3.65,0.49,43.9,0
2025-06-05 21:00:00,T4,18.56,63.93,35.7,0
2025-06-05 21:00:00,T5,14.98,33.62,40.0,0
2025-06-05 22:00:00,T1,11.83,16.56,19.8,0
2025-06-05 22:00:00,T2,17.15,50.44,35.7,10
2025-06-05 22:00:00,T3,13.08,22.38,23.5,5
2025-06-05 22:00:00,T4,15.38,36.38,28.1,0
2025-06-05 22:00:00,T5,13.6,25.15,37.6,15
2025-06-05 23:00:00,T1,5.5,1.66,35.2,5
2025-06-05 23:00:00,T2,10.1,10.3,33.7,0
2025-06-05 23:00:00,T3,23.06,122.62,25.9,0
2025-06-05 23:00:00,T4,6.82,3.17,32.6,0
2025-06-05 23:00:00,T5,9.43,8.39,37.8,0
2025-06-06 00:00:00,T1,12.63,20.15,19.3,0
2025-06-06 00:00:00,T2,3.3,0.36,23.1,0
2025-06-06 00:00:00,T3,17.27,51.51,41.5,0
2025-06-06 00:00:00,T4,21.07,93.54,27.1,0
2025-06-06 00:00:00,T5,9.1,7.54,21.9,0
2025-06-06 01:00:00,T1,4.73,1.06,36.2,5
2025-06-06 01:00:00,T2,21.69,102.04,34.2,0
2025-06-06 01:00:00,T3,22.02,106.77,40.0,0
2025-06-06 01:00:00,T4,14.67,31.57,17.9,0
2025-06-06 01:00:00,T5,9.88,9.64,35.3,0
2025-06-06 02:00:00,T1,6.82,3.17,26.8,0
2025-06-06 02:00:00,T2,7.97,5.06,22.2,0
2025-06-06 02:00:00,T3,7.65,4.48,37.8,0
2025-06-06 02:00:00,T4,16.93,48.53,25.4,0
2025-06-06 02:00:00,T5,13.07,22.33,40.0,10
2025-06-06 03:00:00,T1,8.85,6.93,33.9,0
2025-06-06 03:00:00,T2,11.73,16.14,24.7,15
2025-06-06 03:00:00,T3,23.95,137.38,29.9,0
2025-06-06 03:00:00,T4,23.52,130.11,18.6,0
2025-06-06 03:00:00,T5,24.47,146.52,42.6,0
2025-06-06 04:00:00,T1,10.27,10.83,41.2,0
2025-06-06 04:00:00,T2,12.91,21.52,16.3,0
2025-06-06 04:00:00,T3,8.94,7.15,20.6,0
2025-06-06 04:00:00,T4,21.64,101.34,17.0,0
2025-06-06 04:00:00,T5,5.5,1.66,30.4,0
2025-06-06 05:00:00,T1,23.56,130.78,18.5,0
2025-06-06 05:00:00,T2,18.64,64.76,32.9,0
2025-06-06 05:00:00,T3,5.73,1.88,39.1,0
2025-06-06 05:00:00,T4,10.54,11.71,26.6,0
2025-06-06 05:00:00,T5,7.93,4.99,17.7,0
2025-06-06 06:00:00,T1,9.46,8.47,19.9,0
2025-06-06 06:00:00,T2,11.29,14.39,22.3,0
2025-06-06 06:00:00,T3,13.77,26.11,21.0,0
2025-06-06 06:00:00,T4,24.19,141.55,23.1,0
2025-06-06 06:00:00,T5,15.15,34.77,32.4,0
2025-06-06 07:00:00,T1,24.88,154.01,16.1,0
2025-06-06 07:00:00,T2,11.06,13.53,22.6,0
2025-06-06 07:00:00,T3,3.62,0.47,29.5,0
2025-06-06 07:00:00,T4,20.18,82.18,44.8,0
2025-06-06 07:00:00,T5,23.9,136.52,20.5,15
2025-06-06 08:00:00,T1,16.52,45.08,37.3,0
2025-06-06 08:00:00,T2,8.73,6.65,38.4,0
2025-06-06 08:00:00,T3,18.79,66.34,39.9,0
2025-06-06 08:00:00,T4,9.76,9.3,38.6,0
2025-06-06 08:00:00,T5,23.44,128.79,19.9,0
2025-06-06 09:00:00,T1,3.35,0.38,40.7,0
2025-06-06 09:00:00,T2,6.47,2.71,20.7,5
2025-06-06 09:00:00,T3,9.23,7.86,34.6,0
2025-06-06 09:00:00,T4,10.06,10.18,38.5,0
2025-06-06 09:00:00,T5,19.94,79.28,44.6,0
2025-06-06 10:00:00,T1,9.94,9.82,30.1,0
2025-06-06 10:00:00,T2,21.26,96.09,42.6,10
2025-06-06 10:00:00,T3,23.65,132.28,31.2,15
2025-06-06 10:00:00,T4,19.58,75.07,32.8,0
2025-06-06 10:00:00,T5,18.29,61.18,34.9,0
2025-06-06 11:00:00,T1,21.0,92.61,32.9,0
2025-06-06 11:00:00,T2,10.66,12.11,18.5,0
2025-06-06 11:00:00,T3,19.34,72.34,40.6,0
2025-06-06 11:00:00,T4,11.59,15.57,32.8,0
2025-06-06 11:00:00,T5,17.02,49.3,24.2,0
2025-06-06 12:00:00,T1,4.39,0.85,38.6,0
2025-06-06 12:00:00,T2,14.88,32.95,39.5,0
2025-06-06 12:00:00,T3,23.89,136.35,34.8,0
2025-06-06 12:00:00,T4,15.46,36.95,24.9,0
2025-06-06 12:00:00,T5,14.45,30.17,34.1,0
2025-06-06 13:00:00,T1,10.23,10.71,22.6,0
2025-06-06 13:00:00,T2,23.9,136.52,32.1,0
2025-06-06 13:00:00,T3,23.28,126.17,35.8,0
2025-06-06 13:00:00,T4,21.03,93.01,28.9,0
2025-06-06 13:00:00,T5,16.29,43.23,34.5,0
2025-06-06 14:00:00,T1,20.54,86.66,37.9,0
2025-06-06 14:00:00,T2,7.21,3.75,25.2,0
2025-06-06 14:00:00,T3,20.73,89.08,26.6,5
2025-06-06 14:00:00,T4,23.46,129.12,23.3,0
2025-06-06 14:00:00,T5,6.26,2.45,38.9,0
2025-06-06 15:00:00,T1,9.65,8.99,19.7,0
2025-06-06 15:00:00,T2,7.24,3.8,43.6,0
2025-06-06 15:00:00,T3,14.32,29.36,29.3,0
2025-06-06 15:00:00,T4,8.42,5.97,16.3,0
2025-06-06 15:00:00,T5,6.13,2.3,30.0,0
2025-06-06 16:00:00,T1,4.04,0.66,35.8,0
2025-06-06 16:00:00,T2,11.51,15.25,21.0,0
2025-06-06 16:00:00,T3,11.23,14.16,28.1,15
2025-06-06 16:00:00,T4,19.58,75.07,15.5,0
2025-06-06 16:00:00,T5,8.43,5.99,17.1,0
2025-06-06 17:00:00,T1,8.02,5.16,30.5,0
2025-06-06 17:00:00,T2,3.38,0.39,27.0,0
2025-06-06 17:00:00,T3,13.19,22.95,42.2,0
2025-06-06 17:00:00,T4,23.41,128.29,42.9,0
2025-06-06 17:00:00,T5,14.95,33.41,27.1,0
2025-06-06 18:00:00,T1,23.36,127.47,18.9,0
2025-06-06 18:00:00,T2,14.22,28.75,17.6,0
2025-06-06 18:00:00,T3,24.49,146.88,31.6,0
2025-06-06 18:00:00,T4,8.61,6.38,31.2,0
2025-06-06 18:00:00,T5,4.0,0.64,38.9,0
2025-06-06 19:00:00,T1,16.86,47.93,33.1,5
2025-06-06 19:00:00,T2,16.76,47.08,23.9,0
2025-06-06 19:00:00,T3,3.53,0.44,42.2,0
2025-06-06 19:00:00,T4,10.9,12.95,32.5,0
2025-06-06 19:00:00,T5,4.34,0.82,37.9,0
2025-06-06 20:00:00,T1,6.96,3.37,31.8,0
2025-06-06 20:00:00,T2,21.73,102.61,25.1,0
2025-06-06 20:00:00,T3,13.24,23.21,19.3,5
2025-06-06 20:00:00,T4,11.76,16.26,31.3,0
2025-06-06 20:00:00,T5,14.4,29.86,22.4,0
2025-06-06 21:00:00,T1,3.8,0.55,44.1,10
2025-06-06 21:00:00,T2,17.62,54.7,34.2,0
2025-06-06 21:00:00,T3,18.55,63.83,28.7,0
2025-06-06 21:00:00,T4,5.3,1.49,24.1,5
2025-06-06 21:00:00,T5,5.17,1.38,36.3,0
2025-06-06 22:00:00,T1,9.28,7.99,41.2,0
2025-06-06 22:00:00,T2,22.04,107.06,17.8,0
2025-06-06 22:00:00,T3,24.76,151.79,18.9,0
2025-06-06 22:00:00,T4,14.74,32.03,30.4,0
2025-06-06 22:00:00,T5,9.32,8.1,37.2,0
2025-06-06 23:00:00,T1,13.89,26.8,26.9,10
2025-06-06 23:00:00,T2,14.76,32.16,35.8,0
2025-06-06 23:00:00,T3,9.36,8.2,23.0,0
2025-06-06 23:00:00,T4,22.36,111.79,30.2,0
2025-06-06 23:00:00,T5,18.11,59.4,27.5,0
2025-06-07 00:00:00,T1,20.18,82.18,29.2,0
2025-06-07 00:00:00,T2,5.54,1.7,25.5,0
2025-06-07 00:00:00,T3,22.63,115.89,31.7,0
2025-06-07 00:00:00,T4,23.82,135.15,26.6,0
2025-06-07 00:00:00,T5,24.51,147.24,30.7,0
2025-06-07 01:00:00,T1,9.43,8.39,43.5,5
2025-06-07 01:00:00,T2,18.39,62.19,18.5,0
2025-06-07 01:00:00,T3,3.37,0.38,36.6,0
2025-06-07 01:00:00,T4,10.91,12.99,30.3,0
2025-06-07 01:00:00,T5,22.5,113.91,26.8,15
2025-06-07 02:00:00,T1,17.99,58.22,44.6,0
2025-06-07 02:00:00,T2,22.81,118.68,41.0,0
2025-06-07 02:00:00,T3,6.04,2.2,30.1,0
2025-06-07 02:00:00,T4,17.11,50.09,18.9,0
2025-06-07 02:00:00,T5,21.15,94.61,24.1,0
2025-06-07 03:00:00,T1,23.56,130.78,37.7,0
2025-06-07 03:00:00,T2,5.17,1.38,35.9,0
2025-06-07 03:00:00,T3,21.54,99.94,23.0,0
2025-06-07 03:00:00,T4,11.27,14.31,32.7,0
2025-06-07 03:00:00,T5,20.38,84.65,32.1,0
2025-06-07 04:00:00,T1,13.63,25.32,44.9,0
2025-06-07 04:00:00,T2,7.92,4.97,39.6,0
2025-06-07 04:00:00,T3,20.72,88.95,37.6,0
2025-06-07 04:00:00,T4,20.19,82.3,29.2,0
2025-06-07 04:00:00,T5,22.3,110.9,22.3,0
2025-06-07 05:00:00,T1,15.51,37.31,16.7,0
2025-06-07 05:00:00,T2,24.33,144.02,42.7,0
2025-06-07 05:00:00,T3,10.97,13.2,21.9,0
2025-06-07 05:00:00,T4,8.96,7.19,27.4,0
2025-06-07 05:00:00,T5,14.75,32.09,44.4,0
2025-06-07 06:00:00,T1,8.06,5.24,31.4,15
2025-06-07 06:00:00,T2,10.67,12.15,38.5,0
2025-06-07 06:00:00,T3,23.53,130.28,16.8,0
2025-06-07 06:00:00,T4,5.48,1.65,21.0,0
2025-06-07 06:00:00,T5,9.77,9.33,16.3,5
2025-06-07 07:00:00,T1,19.59,75.18,19.8,0
2025-06-07 07:00:00,T2,15.89,40.12,24.4,0
2025-06-07 07:00:00,T3,24.02,138.59,26.7,0
2025-06-07 07:00:00,T4,22.74,117.59,17.6,0
2025-06-07 07:00:00,T5,19.11,69.79,19.6,0
2025-06-07 08:00:00,T1,5.74,1.89,21.7,0
2025-06-07 08:00:00,T2,21.45,98.69,24.8,0
2025-06-07 08:00:00,T3,23.6,131.44,43.6,5
2025-06-07 08:00:00,T4,18.03,58.61,43.4,0
2025-06-07 08:00:00,T5,3.01,0.27,32.1,0
2025-06-07 09:00:00,T1,19.85,78.21,42.2,15
2025-06-07 09:00:00,T2,22.53,114.36,32.8,0
2025-06-07 09:00:00,T3,16.88,48.1,27.5,5
2025-06-07 09:00:00,T4,15.88,40.05,21.3,15
2025-06-07 09:00:00,T5,3.97,0.63,22.5,0
2025-06-07 10:00:00,T1,23.14,123.91,29.4,5
2025-06-07 10:00:00,T2,11.23,14.16,28.0,0
2025-06-07 10:00:00,T3,14.01,27.5,28.1,0
2025-06-07 10:00:00,T4,8.48,6.1,23.2,5
2025-06-07 10:00:00,T5,4.73,1.06,16.7,0
2025-06-07 11:00:00,T1,13.31,23.58,15.1,0
2025-06-07 11:00:00,T2,9.75,9.27,17.1,0
2025-06-07 11:00:00,T3,20.78,89.73,38.9,0
2025-06-07 11:00:00,T4,22.52,114.21,17.2,0
2025-06-07 11:00:00,T5,3.84,0.57,38.3,0
2025-06-07 12:00:00,T1,12.92,21.57,38.3,0
2025-06-07 12:00:00,T2,22.72,117.28,35.5,10
2025-06-07 12:00:00,T3,3.9,0.59,22.2,0
2025-06-07 12:00:00,T4,23.54,130.44,21.0,0
2025-06-07 12:00:00,T5,18.62,64.56,18.3,0
2025-06-07 13:00:00,T1,17.08,49.83,23.6,0
2025-06-07 13:00:00,T2,5.6,1.76,16.8,0
2025-06-07 13:00:00,T3,18.86,67.08,32.9,0
2025-06-07 13:00:00,T4,13.89,26.8,32.9,0
2025-06-07 13:00:00,T5,11.73,16.14,20.4,0
2025-06-07 14:00:00,T1,6.89,3.27,26.8,0
2025-06-07 14:00:00,T2,5.76,1.91,26.9,0
2025-06-07 14:00:00,T3,18.47,63.01,43.1,0
2025-06-07 14:00:00,T4,17.58,54.33,22.8,0
2025-06-07 14:00:00,T5,4.52,0.92,19.7,0
2025-06-07 15:00:00,T1,3.12,0.3,24.1,0
2025-06-07 15:00:00,T2,11.9,16.85,20.1,0
2025-06-07 15:00:00,T3,15.13,34.64,15.5,10
2025-06-07 15:00:00,T4,5.74,1.89,17.3,0
2025-06-07 15:00:00,T5,18.4,62.3,35.0,0
2025-06-07 16:00:00,T1,6.76,3.09,38.5,0
2025-06-07 16:00:00,T2,24.9,154.38,15.5,0
2025-06-07 16:00:00,T3,18.16,59.89,30.7,0
2025-06-07 16:00:00,T4,13.97,27.26,23.8,0
2025-06-07 16:00:00,T5,4.1,0.69,25.0,0
2025-06-07 17:00:00,T1,12.65,20.24,18.5,0
2025-06-07 17:00:00,T2,9.59,8.82,30.2,0
2025-06-07 17:00:00,T3,8.05,5.22,31.8,0
2025-06-07 17:00:00,T4,21.45,98.69,43.5,0
2025-06-07 17:00:00,T5,23.52,130.11,21.2,0
2025-06-07 18:00:00,T1,7.9,4.93,33.6,0
2025-06-07 18:00:00,T2,13.41,24.11,24.1,10
2025-06-07 18:00:00,T3,3.81,0.55,24.3,0
2025-06-07 18:00:00,T4,5.21,1.41,19.3,10
2025-06-07 18:00:00,T5,16.1,41.73,15.9,0
2025-06-07 19:00:00,T1,3.31,0.36,43.6,0
2025-06-07 19:00:00,T2,24.81,152.71,36.6,0
2025-06-07 19:00:00,T3,20.35,84.27,40.4,0
2025-06-07 19:00:00,T4,14.1,28.03,19.7,0
2025-06-07 19:00:00,T5,11.1,13.68,30.6,0
2025-06-07 20:00:00,T1,10.98,13.24,37.0,0
2025-06-07 20:00:00,T2,18.38,62.09,29.3,0
2025-06-07 20:00:00,T3,15.4,36.52,20.8,0
2025-06-07 20:00:00,T4,7.6,4.39,37.1,10
2025-06-07 20:00:00,T5,10.81,12.63,27.9,0
2025-06-07 21:00:00,T1,16.37,43.87,44.0,0
2025-06-07 21:00:00,T2,10.17,10.52,41.2,0
2025-06-07 21:00:00,T3,11.73,16.14,40.7,0
2025-06-07 21:00:00,T4,3.51,0.43,15.6,0
2025-06-07 21:00:00,T5,23.89,136.35,33.8,0
2025-06-07 22:00:00,T1,16.45,44.51,41.5,0
2025-06-07 22:00:00,T2,24.48,146.7,23.9,0
2025-06-07 22:00:00,T3,14.44,30.11,36.0,0
2025-06-07 22:00:00,T4,23.26,125.84,24.9,0
2025-06-07 22:00:00,T5,16.43,44.35,27.3,5
2025-06-07 23:00:00,T1,6.64,2.93,19.2,0
2025-06-07 23:00:00,T2,17.7,55.45,32.0,0
2025-06-07 23:00:00,T3,24.28,143.14,22.8,0
2025-06-07 23:00:00,T4,12.85,21.22,22.7,10
2025-06-07 23:00:00,T5,10.44,11.38,26.8,0
2025-06-08 00:00:00,T1,20.79,89.86,26.8,0
2025-06-08 00:00:00,T2,5.03,1.27,34.3,0
2025-06-08 00:00:00,T3,6.38,2.6,18.0,10
2025-06-08 00:00:00,T4,13.79,26.22,42.2,0
2025-06-08 00:00:00,T5,16.51,45.0,25.0,0
2025-06-08 01:00:00,T1,10.87,12.84,17.6,0
2025-06-08 01:00:00,T2,18.1,59.3,36.3,0
2025-06-08 01:00:00,T3,10.92,13.02,23.8,0
2025-06-08 01:00:00,T4,20.31,83.78,17.9,0
2025-06-08 01:00:00,T5,9.08,7.49,41.1,0
2025-06-08 02:00:00,T1,9.72,9.18,28.0,0
2025-06-08 02:00:00,T2,16.13,41.97,34.2,0
2025-06-08 02:00:00,T3,21.12,94.21,18.2,0
2025-06-08 02:00:00,T4,12.5,19.53,31.3,0
2025-06-08 02:00:00,T5,4.81,1.11,19.1,5
2025-06-08 03:00:00,T1,18.19,60.19,17.5,0
2025-06-08 03:00:00,T2,15.11,34.5,24.9,0
2025-06-08 03:00:00,T3,13.09,22.43,30.8,5
2025-06-08 03:00:00,T4,18.64,64.76,26.1,0
2025-06-08 03:00:00,T5,8.32,5.76,17.9,0
2025-06-08 04:00:00,T1,24.02,138.59,22.4,0
2025-06-08 04:00:00,T2,17.96,57.93,33.6,0
2025-06-08 04:00:00,T3,21.83,104.03,27.7,5
2025-06-08 04:00:00,T4,12.66,20.29,31.6,0
2025-06-08 04:00:00,T5,17.89,57.26,19.5,0
2025-06-08 05:00:00,T1,19.79,77.51,43.2,0
2025-06-08 05:00:00,T2,19.21,70.89,20.5,0
2025-06-08 05:00:00,T3,4.58,0.96,17.5,0
2025-06-08 05:00:00,T4,14.38,29.74,42.0,0
2025-06-08 05:00:00,T5,21.37,97.59,26.5,0
2025-06-08 06:00:00,T1,10.87,12.84,31.6,0
2025-06-08 06:00:00,T2,3.57,0.45,43.8,0
2025-06-08 06:00:00,T3,3.73,0.52,21.3,0
2025-06-08 06:00:00,T4,12.25,18.38,24.7,10
2025-06-08 06:00:00,T5,3.87,0.58,40.7,0
2025-06-08 07:00:00,T1,24.72,151.06,23.1,0
2025-06-08 07:00:00,T2,13.27,23.37,31.1,0
2025-06-08 07:00:00,T3,18.4,62.3,27.5,0
2025-06-08 07:00:00,T4,4.24,0.76,38.8,0
2025-06-08 07:00:00,T5,22.04,107.06,18.0,15
2025-06-08 08:00:00,T1,22.52,114.21,25.4,0
2025-06-08 08:00:00,T2,14.0,27.44,18.2,0
2025-06-08 08:00:00,T3,22.68,116.66,17.1,0
2025-06-08 08:00:00,T4,18.7,65.39,39.0,0
2025-06-08 08:00:00,T5,5.27,1.46,28.1,0
2025-06-08 09:00:00,T1,15.31,35.89,26.3,0
2025-06-08 09:00:00,T2,4.37,0.83,17.5,0
2025-06-08 09:00:00,T3,7.86,4.86,26.9,0
2025-06-08 09:00:00,T4,9.09,7.51,37.1,15
2025-06-08 09:00:00,T5,24.42,145.63,38.2,0
2025-06-08 10:00:00,T1,17.26,51.42,35.9,15
2025-06-08 10:00:00,T2,23.24,125.52,30.9,0
2025-06-08 10:00:00,T3,23.19,124.71,24.3,0
2025-06-08 10:00:00,T4,16.36,43.79,17.3,0
2025-06-08 10:00:00,T5,15.02,33.89,40.7,5
2025-06-08 11:00:00,T1,20.34,84.15,33.5,10
2025-06-08 11:00:00,T2,7.61,4.41,26.3,0
2025-06-08 11:00:00,T3,24.71,150.88,35.8,0
2025-06-08 11:00:00,T4,4.21,0.75,33.4,0
2025-06-08 11:00:00,T5,22.4,112.39,40.4,15
2025-06-08 12:00:00,T1,17.74,55.83,44.0,0
2025-06-08 12:00:00,T2,5.43,1.6,24.3,0
2025-06-08 12:00:00,T3,19.02,68.81,34.0,0
2025-06-08 12:00:00,T4,24.65,149.78,19.5,0
2025-06-08 12:00:00,T5,17.86,56.97,20.2,0
2025-06-08 13:00:00,T1,24.17,141.2,37.4,0
2025-06-08 13:00:00,T2,14.36,29.61,29.6,0
2025-06-08 13:00:00,T3,14.83,32.62,19.9,5
2025-06-08 13:00:00,T4,8.85,6.93,30.0,0
2025-06-08 13:00:00,T5,23.18,124.55,17.8,0
2025-06-08 14:00:00,T1,12.69,20.44,31.7,0
2025-06-08 14:00:00,T2,23.05,122.47,34.0,0
2025-06-08 14:00:00,T3,12.02,17.37,26.8,0
2025-06-08 14:00:00,T4,21.45,98.69,28.9,0
2025-06-08 14:00:00,T5,16.94,48.61,41.0,0
2025-06-08 15:00:00,T1,7.63,4.44,20.4,0
2025-06-08 15:00:00,T2,24.78,152.16,27.0,0
2025-06-08 15:00:00,T3,23.48,129.45,22.7,0
2025-06-08 15:00:00,T4,21.48,99.11,43.1,0
2025-06-08 15:00:00,T5,18.83,66.77,31.2,0
2025-06-08 16:00:00,T1,12.6,20.0,30.4,0
2025-06-08 16:00:00,T2,14.23,28.81,44.0,0
2025-06-08 16:00:00,T3,17.35,52.23,19.7,0
2025-06-08 16:00:00,T4,17.45,53.14,39.5,0
2025-06-08 16:00:00,T5,10.88,12.88,24.5,0
2025-06-08 17:00:00,T1,21.1,93.94,44.3,0
2025-06-08 17:00:00,T2,11.11,13.71,20.0,0
2025-06-08 17:00:00,T3,20.39,84.77,23.6,0
2025-06-08 17:00:00,T4,21.49,99.25,39.0,0
