Timestamp,Turbine_ID,Wind_Speed,Power_Output,Temperature,Downtime,Date,Hour,Weekday,Prev_Output,Drop_%
2025-06-08 14:00:00,T2,23.05,122.47,34.0,0,2025-06-08,14,Sunday,29.61,-313.6102668017562
2025-06-08 15:00:00,T2,24.78,152.16,27.0,0,2025-06-08,15,Sunday,122.47,-24.242671674695842
2025-06-08 16:00:00,T2,14.23,28.81,44.0,0,2025-06-08,16,Sunday,152.16,81.06598317560463
2025-06-08 17:00:00,T2,11.11,13.71,20.0,0,2025-06-08,17,Sunday,28.81,52.41235682054841
2025-06-08 18:00:00,T2,13.38,23.95,19.9,0,2025-06-08,18,Sunday,13.71,-74.69000729394601
2025-06-08 19:00:00,T2,16.7,46.57,41.1,0,2025-06-08,19,Sunday,23.95,-94.44676409185804
2025-06-08 20:00:00,T2,16.73,46.83,40.0,0,2025-06-08,20,Sunday,46.57,-0.5582993343354048
2025-06-08 21:00:00,T2,3.31,0.36,27.4,0,2025-06-08,21,Sunday,46.83,99.23126201153107
2025-06-08 22:00:00,T2,14.82,32.55,40.5,0,2025-06-08,22,Sunday,0.36,-8941.666666666666
2025-06-08 23:00:00,T2,4.98,1.24,30.6,0,2025-06-08,23,Sunday,32.55,96.19047619047619
2025-06-09 00:00:00,T2,13.0,21.97,19.0,0,2025-06-09,0,Monday,1.24,-1671.7741935483873
2025-06-09 01:00:00,T2,14.01,27.5,17.3,0,2025-06-09,1,Monday,21.97,-25.170687300864824
2025-06-09 02:00:00,T2,11.62,15.69,40.3,0,2025-06-09,2,Monday,27.5,42.945454545454545
2025-06-09 03:00:00,T2,12.26,18.43,44.6,10,2025-06-09,3,Monday,15.69,-17.46335245379223
2025-06-09 04:00:00,T2,3.38,0.39,44.6,0,2025-06-09,4,Monday,18.43,97.88388497015735
2025-06-09 05:00:00,T2,17.79,56.3,19.3,0,2025-06-09,5,Monday,0.39,-14335.897435897434
2025-06-09 06:00:00,T2,17.66,55.08,15.4,0,2025-06-09,6,Monday,56.3,2.166962699822378
2025-06-09 07:00:00,T2,22.41,112.54,33.6,0,2025-06-09,7,Monday,55.08,-104.320987654321
2025-06-09 08:00:00,T2,4.88,1.16,18.4,0,2025-06-09,8,Monday,112.54,98.96925537586637
2025-06-09 09:00:00,T2,9.85,9.56,24.7,0,2025-06-09,9,Monday,1.16,-724.1379310344828
2025-06-09 10:00:00,T2,18.55,63.83,24.8,10,2025-06-09,10,Monday,9.56,-567.6778242677823
2025-06-09 11:00:00,T2,19.19,70.67,25.3,0,2025-06-09,11,Monday,63.83,-10.715964280119072
2025-06-09 12:00:00,T2,18.18,60.09,34.5,0,2025-06-09,12,Monday,70.67,14.970991934342717
2025-06-09 13:00:00,T2,24.67,150.14,42.4,0,2025-06-09,13,Monday,60.09,-149.8585455150607
2025-06-09 14:00:00,T2,19.99,79.88,41.8,0,2025-06-09,14,Monday,150.14,46.79632343146397
2025-06-09 15:00:00,T2,23.9,136.52,40.2,5,2025-06-09,15,Monday,79.88,-70.90635953930898
2025-06-09 16:00:00,T2,16.4,44.11,34.9,0,2025-06-09,16,Monday,136.52,67.68971579255788
2025-06-09 17:00:00,T2,5.74,1.89,22.4,0,2025-06-09,17,Monday,44.11,95.7152573112673
2025-06-09 18:00:00,T2,20.47,85.77,31.0,0,2025-06-09,18,Monday,1.89,-4438.095238095238
2025-06-09 19:00:00,T2,23.25,125.68,27.1,0,2025-06-09,19,Monday,85.77,-46.53142124285882
2025-06-09 20:00:00,T2,10.55,11.74,15.2,0,2025-06-09,20,Monday,125.68,90.65881604073839
2025-06-09 21:00:00,T2,15.98,40.81,31.1,15,2025-06-09,21,Monday,11.74,-247.6149914821124
2025-06-09 22:00:00,T2,20.73,89.08,23.3,0,2025-06-09,22,Monday,40.81,-118.27983337417298
2025-06-09 23:00:00,T2,8.44,6.01,43.3,0,2025-06-09,23,Monday,89.08,93.25325550067355
2025-06-10 00:00:00,T2,20.77,89.6,16.4,0,2025-06-10,0,Tuesday,6.01,-1390.8485856905156
2025-06-10 01:00:00,T2,9.68,9.07,18.6,5,2025-06-10,1,Tuesday,89.6,89.87723214285715
2025-06-10 02:00:00,T2,16.82,47.59,22.0,0,2025-06-10,2,Tuesday,9.07,-424.696802646086
2025-06-10 03:00:00,T2,5.38,1.56,31.8,0,2025-06-10,3,Tuesday,47.59,96.72200042025635
2025-06-10 04:00:00,T2,19.44,73.47,36.7,0,2025-06-10,4,Tuesday,1.56,-4609.615384615384
2025-06-10 05:00:00,T2,19.29,71.78,16.4,0,2025-06-10,5,Tuesday,73.47,2.3002586089560335
2025-06-10 06:00:00,T2,22.63,115.89,31.0,0,2025-06-10,6,Tuesday,71.78,-61.45165784341042
2025-06-10 07:00:00,T2,11.47,15.09,43.0,0,2025-06-10,7,Tuesday,115.89,86.97903184053844
2025-06-10 08:00:00,T2,8.18,5.47,41.1,0,2025-06-10,8,Tuesday,15.09,63.75082836315441
2025-06-10 09:00:00,T2,24.06,139.28,30.2,0,2025-06-10,9,Tuesday,5.47,-2446.252285191956
2025-06-10 10:00:00,T2,17.68,55.26,22.1,0,2025-06-10,10,Tuesday,139.28,60.324526134405524
2025-06-10 11:00:00,T2,15.46,36.95,21.3,0,2025-06-10,11,Tuesday,55.26,33.134274339486055
2025-06-10 12:00:00,T2,5.19,1.4,17.7,0,2025-06-10,12,Tuesday,36.95,96.21109607577807
2025-06-10 13:00:00,T2,8.7,6.59,24.3,15,2025-06-10,13,Tuesday,1.4,-370.71428571428567
2025-06-10 14:00:00,T2,15.01,33.82,23.6,0,2025-06-10,14,Tuesday,6.59,-413.2018209408194
2025-06-10 15:00:00,T2,5.47,1.64,19.5,0,2025-06-10,15,Tuesday,33.82,95.15079834417504
2025-06-10 16:00:00,T2,15.72,38.85,40.6,0,2025-06-10,16,Tuesday,1.64,-2268.9024390243903
2025-06-10 17:00:00,T2,16.43,44.35,20.3,0,2025-06-10,17,Tuesday,38.85,-14.157014157014155
2025-06-10 18:00:00,T2,15.53,37.46,39.4,0,2025-06-10,18,Tuesday,44.35,15.535512965050732
2025-06-10 19:00:00,T2,3.83,0.56,41.4,0,2025-06-10,19,Tuesday,37.46,98.505072076882
2025-06-10 20:00:00,T2,7.37,4.0,15.6,0,2025-06-10,20,Tuesday,0.56,-614.2857142857142
2025-06-10 21:00:00,T2,14.29,29.18,15.7,0,2025-06-10,21,Tuesday,4.0,-629.5
2025-06-10 22:00:00,T2,23.89,136.35,26.2,0,2025-06-10,22,Tuesday,29.18,-367.2721041809458
2025-06-10 23:00:00,T2,18.69,65.29,41.0,0,2025-06-10,23,Tuesday,136.35,52.11587825449211
2025-06-11 00:00:00,T2,13.45,24.33,21.1,0,2025-06-11,0,Wednesday,65.29,62.73548782355645
2025-06-11 01:00:00,T2,9.44,8.41,18.2,0,2025-06-11,1,Wednesday,24.33,65.43362104397863
2025-06-11 02:00:00,T2,13.6,25.15,31.9,0,2025-06-11,2,Wednesday,8.41,-199.04875148632578
2025-06-11 03:00:00,T2,19.99,79.88,27.5,0,2025-06-11,3,Wednesday,25.15,-217.61431411530813
2025-06-11 04:00:00,T2,15.69,38.63,23.9,0,2025-06-11,4,Wednesday,79.88,51.639959939909865
2025-06-11 05:00:00,T2,16.05,41.35,16.5,0,2025-06-11,5,Wednesday,38.63,-7.041159720424537
2025-06-11 06:00:00,T2,11.3,14.43,22.7,0,2025-06-11,6,Wednesday,41.35,65.10278113663846
2025-06-11 07:00:00,T2,4.44,0.88,35.3,0,2025-06-11,7,Wednesday,14.43,93.9015939015939
2025-06-11 08:00:00,T2,9.62,8.9,25.4,0,2025-06-11,8,Wednesday,0.88,-911.3636363636364
2025-06-11 09:00:00,T2,24.48,146.7,26.8,0,2025-06-11,9,Wednesday,8.9,-1548.3146067415728
2025-06-11 10:00:00,T2,4.63,0.99,18.2,0,2025-06-11,10,Wednesday,146.7,99.32515337423312
2025-06-11 11:00:00,T2,11.32,14.51,27.4,0,2025-06-11,11,Wednesday,0.99,-1365.6565656565656
2025-06-11 12:00:00,T2,15.61,38.04,15.0,0,2025-06-11,12,Wednesday,14.51,-162.16402481047552
2025-06-11 13:00:00,T2,15.5,37.24,34.8,0,2025-06-11,13,Wednesday,38.04,2.1030494216614013
2025-06-11 14:00:00,T2,23.42,128.46,36.9,0,2025-06-11,14,Wednesday,37.24,-244.9516648764769
2025-06-11 15:00:00,T2,14.02,27.56,30.5,0,2025-06-11,15,Wednesday,128.46,78.54585084851315
2025-06-11 16:00:00,T2,20.97,92.21,36.8,0,2025-06-11,16,Wednesday,27.56,-234.5791001451379
2025-06-11 17:00:00,T2,13.11,22.53,15.2,0,2025-06-11,17,Wednesday,92.21,75.56664136210823
2025-06-11 18:00:00,T2,7.98,5.08,21.8,0,2025-06-11,18,Wednesday,22.53,77.45228584110076
2025-06-11 19:00:00,T2,9.04,7.39,33.1,0,2025-06-11,19,Wednesday,5.08,-45.47244094488188
2025-06-11 20:00:00,T2,5.18,1.39,33.3,0,2025-06-11,20,Wednesday,7.39,81.19079837618403
2025-06-11 21:00:00,T2,8.6,6.36,41.8,0,2025-06-11,21,Wednesday,1.39,-357.55395683453247
2025-06-11 22:00:00,T2,17.31,51.87,17.2,0,2025-06-11,22,Wednesday,6.36,-715.5660377358489
2025-06-11 23:00:00,T2,9.93,9.79,15.2,0,2025-06-11,23,Wednesday,51.87,81.12589165220744
2025-06-12 00:00:00,T2,3.78,0.54,30.2,0,2025-06-12,0,Thursday,9.79,94.48416751787539
2025-06-12 01:00:00,T2,9.73,9.21,33.6,10,2025-06-12,1,Thursday,0.54,-1605.5555555555557
2025-06-12 02:00:00,T2,5.55,1.71,20.4,0,2025-06-12,2,Thursday,9.21,81.43322475570032
2025-06-12 03:00:00,T2,3.22,0.33,23.4,0,2025-06-12,3,Thursday,1.71,80.7017543859649
2025-06-12 04:00:00,T2,17.66,55.08,29.6,15,2025-06-12,4,Thursday,0.33,-16590.909090909092
2025-06-12 05:00:00,T2,5.61,1.77,29.2,10,2025-06-12,5,Thursday,55.08,96.78649237472766
2025-06-12 06:00:00,T2,24.69,150.51,44.0,0,2025-06-12,6,Thursday,1.77,-8403.389830508473
2025-06-12 07:00:00,T2,4.3,0.8,42.3,0,2025-06-12,7,Thursday,150.51,99.46847385555776
2025-06-12 08:00:00,T2,22.52,114.21,20.6,0,2025-06-12,8,Thursday,0.8,-14176.249999999998
2025-06-12 09:00:00,T2,24.49,146.88,26.7,0,2025-06-12,9,Thursday,114.21,-28.60520094562648
2025-06-12 10:00:00,T2,23.93,137.03,17.2,0,2025-06-12,10,Thursday,146.88,6.706154684095857
2025-06-12 11:00:00,T2,10.14,10.43,35.6,0,2025-06-12,11,Thursday,137.03,92.388528059549
2025-06-12 12:00:00,T2,24.92,154.75,16.9,0,2025-06-12,12,Thursday,10.43,-1383.7008628954936
2025-06-12 13:00:00,T2,12.77,20.82,23.0,0,2025-06-12,13,Thursday,154.75,86.54604200323102
2025-06-12 14:00:00,T2,21.6,100.78,22.9,0,2025-06-12,14,Thursday,20.82,-384.05379442843423
2025-06-12 15:00:00,T2,16.33,43.55,16.6,0,2025-06-12,15,Thursday,100.78,56.78706092478667
2025-06-12 16:00:00,T2,11.75,16.22,21.3,10,2025-06-12,16,Thursday,43.55,62.75545350172216
2025-06-12 17:00:00,T2,15.04,34.02,26.5,0,2025-06-12,17,Thursday,16.22,-109.74106041923555
2025-06-12 18:00:00,T2,15.23,35.33,41.4,0,2025-06-12,18,Thursday,34.02,-3.8506760728982807
2025-06-12 19:00:00,T2,7.58,4.36,34.8,0,2025-06-12,19,Thursday,35.33,87.65921313331447
2025-06-12 20:00:00,T2,12.95,21.72,26.0,0,2025-06-12,20,Thursday,4.36,-398.1651376146789
2025-06-12 21:00:00,T2,10.57,11.81,39.8,0,2025-06-12,21,Thursday,21.72,45.62615101289134
2025-06-12 22:00:00,T2,22.05,107.21,20.1,0,2025-06-12,22,Thursday,11.81,-807.7900084674004
2025-06-12 23:00:00,T2,7.24,3.8,18.6,0,2025-06-12,23,Thursday,107.21,96.45555451916799
2025-06-13 00:00:00,T2,6.59,2.86,23.0,0,2025-06-13,0,Friday,3.8,24.736842105263158
2025-06-13 01:00:00,T2,10.02,10.06,35.6,0,2025-06-13,1,Friday,2.86,-251.7482517482518
2025-06-13 02:00:00,T2,19.18,70.56,44.1,0,2025-06-13,2,Friday,10.06,-601.3916500994036
2025-06-13 03:00:00,T2,14.52,30.61,20.8,5,2025-06-13,3,Friday,70.56,56.618480725623584
2025-06-13 04:00:00,T2,7.35,3.97,37.1,0,2025-06-13,4,Friday,30.61,87.03038222803005
2025-06-13 05:00:00,T2,17.52,53.78,43.0,0,2025-06-13,5,Friday,3.97,-1254.659949622166
2025-06-13 06:00:00,T2,4.83,1.13,22.8,0,2025-06-13,6,Friday,53.78,97.89884715507623
2025-06-13 07:00:00,T2,9.99,9.97,15.0,0,2025-06-13,7,Friday,1.13,-782.3008849557523
2025-06-13 08:00:00,T2,9.61,8.88,40.2,0,2025-06-13,8,Friday,9.97,10.932798395185554
2025-06-13 09:00:00,T2,6.15,2.33,37.1,0,2025-06-13,9,Friday,8.88,73.76126126126125
2025-06-13 10:00:00,T2,3.72,0.51,40.4,0,2025-06-13,10,Friday,2.33,78.11158798283262
2025-06-13 11:00:00,T2,9.85,9.56,23.4,0,2025-06-13,11,Friday,0.51,-1774.5098039215686
2025-06-13 12:00:00,T2,15.22,35.26,18.2,0,2025-06-13,12,Friday,9.56,-268.8284518828451
2025-06-13 13:00:00,T2,6.9,3.29,44.1,0,2025-06-13,13,Friday,35.26,90.66931366988089
2025-06-13 14:00:00,T2,18.45,62.8,27.9,0,2025-06-13,14,Friday,3.29,-1808.8145896656536
2025-06-13 15:00:00,T2,23.79,134.64,29.8,0,2025-06-13,15,Friday,62.8,-114.39490445859872
2025-06-13 16:00:00,T2,4.46,0.89,28.1,0,2025-06-13,16,Friday,134.64,99.3389780154486
2025-06-13 17:00:00,T2,10.31,10.96,22.4,0,2025-06-13,17,Friday,0.89,-1131.4606741573034
2025-06-13 18:00:00,T2,15.75,39.07,27.3,0,2025-06-13,18,Friday,10.96,-256.478102189781
2025-06-13 19:00:00,T2,19.26,71.44,34.8,0,2025-06-13,19,Friday,39.07,-82.85129255183004
2025-06-13 20:00:00,T2,19.39,72.9,38.6,0,2025-06-13,20,Friday,71.44,-2.0436730123180404
2025-06-13 21:00:00,T2,13.53,24.77,42.6,0,2025-06-13,21,Friday,72.9,66.02194787379973
2025-06-13 22:00:00,T2,18.86,67.08,36.4,0,2025-06-13,22,Friday,24.77,-170.81146548243845
2025-06-13 23:00:00,T2,8.56,6.27,17.3,0,2025-06-13,23,Friday,67.08,90.65295169946333
2025-06-14 00:00:00,T2,6.23,2.42,43.5,15,2025-06-14,0,Saturday,6.27,61.40350877192983
2025-06-14 01:00:00,T2,18.3,61.28,36.1,0,2025-06-14,1,Saturday,2.42,-2432.2314049586776
2025-06-14 02:00:00,T2,18.29,61.18,40.8,0,2025-06-14,2,Saturday,61.28,0.16318537859008064
2025-06-14 03:00:00,T2,7.13,3.62,44.8,0,2025-06-14,3,Saturday,61.18,94.08303367113436
2025-06-14 04:00:00,T2,13.97,27.26,16.2,10,2025-06-14,4,Saturday,3.62,-653.0386740331492
2025-06-14 05:00:00,T2,20.62,87.67,15.8,0,2025-06-14,5,Saturday,27.26,-221.60674981658107
2025-06-14 06:00:00,T2,24.17,141.2,42.0,0,2025-06-14,6,Saturday,87.67,-61.058514885365554
2025-06-14 07:00:00,T2,10.95,13.13,26.1,0,2025-06-14,7,Saturday,141.2,90.70113314447592
2025-06-14 08:00:00,T2,11.62,15.69,38.0,0,2025-06-14,8,Saturday,13.13,-19.497334348819486
2025-06-14 09:00:00,T2,24.4,145.27,42.0,0,2025-06-14,9,Saturday,15.69,-825.8763543658382
2025-06-14 10:00:00,T2,15.2,35.12,43.8,0,2025-06-14,10,Saturday,145.27,75.82432711502719
2025-06-14 11:00:00,T2,17.15,50.44,32.6,0,2025-06-14,11,Saturday,35.12,-43.62186788154898
2025-06-14 12:00:00,T2,13.23,23.16,35.0,0,2025-06-14,12,Saturday,50.44,54.08406026962728
2025-06-14 13:00:00,T2,21.7,102.18,21.0,0,2025-06-14,13,Saturday,23.16,-341.1917098445596
2025-06-14 14:00:00,T2,19.51,74.26,37.1,0,2025-06-14,14,Saturday,102.18,27.32432961440595
2025-06-14 15:00:00,T2,13.49,24.55,35.2,0,2025-06-14,15,Saturday,74.26,66.94047939671425
2025-06-14 16:00:00,T2,4.94,1.21,43.8,0,2025-06-14,16,Saturday,24.55,95.07128309572302
2025-06-14 17:00:00,T2,9.48,8.52,19.1,0,2025-06-14,17,Saturday,1.21,-604.1322314049586
2025-06-14 18:00:00,T2,9.07,7.46,38.0,0,2025-06-14,18,Saturday,8.52,12.441314553990606
2025-06-14 19:00:00,T2,7.39,4.04,21.6,10,2025-06-14,19,Saturday,7.46,45.84450402144772
2025-06-14 20:00:00,T2,13.69,25.66,22.6,0,2025-06-14,20,Saturday,4.04,-535.1485148514852
2025-06-14 21:00:00,T2,6.18,2.36,24.2,0,2025-06-14,21,Saturday,25.66,90.80280592361653
2025-06-14 22:00:00,T2,18.48,63.11,36.5,0,2025-06-14,22,Saturday,2.36,-2574.1525423728817
2025-06-14 23:00:00,T2,14.45,30.17,44.8,0,2025-06-14,23,Saturday,63.11,52.19458089050863
2025-06-15 00:00:00,T2,24.4,145.27,16.3,0,2025-06-15,0,Sunday,30.17,-381.5048060987736
2025-06-15 01:00:00,T2,16.69,46.49,32.5,0,2025-06-15,1,Sunday,145.27,67.99752185585461
2025-06-15 02:00:00,T2,7.55,4.3,31.4,0,2025-06-15,2,Sunday,46.49,90.75069907506992
2025-06-15 03:00:00,T2,8.58,6.32,18.8,0,2025-06-15,3,Sunday,4.3,-46.976744186046524
2025-06-15 04:00:00,T2,10.88,12.88,19.0,0,2025-06-15,4,Sunday,6.32,-103.79746835443038
2025-06-15 05:00:00,T2,4.46,0.89,25.9,0,2025-06-15,5,Sunday,12.88,93.09006211180125
2025-06-15 06:00:00,T2,8.34,5.8,34.4,0,2025-06-15,6,Sunday,0.89,-551.685393258427
2025-06-15 07:00:00,T2,7.0,3.43,36.6,0,2025-06-15,7,Sunday,5.8,40.86206896551723
2025-06-15 08:00:00,T2,20.36,84.4,22.5,0,2025-06-15,8,Sunday,3.43,-2360.6413994169097
2025-06-15 09:00:00,T2,8.8,6.81,33.3,0,2025-06-15,9,Sunday,84.4,91.93127962085308
2025-06-15 10:00:00,T2,13.8,26.28,33.8,0,2025-06-15,10,Sunday,6.81,-285.9030837004406
2025-06-15 11:00:00,T2,20.92,91.56,21.0,0,2025-06-15,11,Sunday,26.28,-248.40182648401824
2025-06-15 12:00:00,T2,4.1,0.69,18.3,0,2025-06-15,12,Sunday,91.56,99.24639580602883
2025-06-15 13:00:00,T2,4.99,1.24,42.1,0,2025-06-15,13,Sunday,0.69,-79.71014492753625
2025-06-15 14:00:00,T2,6.49,2.73,37.8,0,2025-06-15,14,Sunday,1.24,-120.16129032258065
2025-06-15 15:00:00,T2,9.41,8.33,32.2,0,2025-06-15,15,Sunday,2.73,-205.1282051282051
2025-06-15 16:00:00,T2,11.55,15.41,37.6,0,2025-06-15,16,Sunday,8.33,-84.99399759903962
2025-06-15 17:00:00,T2,3.2,0.33,34.6,0,2025-06-15,17,Sunday,15.41,97.85853341985722
2025-06-15 18:00:00,T2,21.61,100.92,41.3,0,2025-06-15,18,Sunday,0.33,-30481.81818181818
2025-06-15 19:00:00,T2,16.95,48.7,24.6,0,2025-06-15,19,Sunday,100.92,51.74395560840269
2025-06-15 20:00:00,T2,19.95,79.4,44.0,0,2025-06-15,20,Sunday,48.7,-63.03901437371664
2025-06-15 21:00:00,T2,9.11,7.56,21.2,10,2025-06-15,21,Sunday,79.4,90.47858942065491
2025-06-15 22:00:00,T2,6.28,2.48,19.3,0,2025-06-15,22,Sunday,7.56,67.1957671957672
2025-06-15 23:00:00,T2,23.82,135.15,20.2,0,2025-06-15,23,Sunday,2.48,-5349.596774193549
2025-06-16 00:00:00,T2,18.36,61.89,42.4,0,2025-06-16,0,Monday,135.15,54.20643729189789
2025-06-16 01:00:00,T2,8.71,6.61,20.6,0,2025-06-16,1,Monday,61.89,89.31976086605268
2025-06-16 02:00:00,T2,9.25,7.91,28.8,0,2025-06-16,2,Monday,6.61,-19.66717095310136
2025-06-16 03:00:00,T2,5.52,1.68,41.0,0,2025-06-16,3,Monday,7.91,78.76106194690266
2025-06-16 04:00:00,T2,21.31,96.77,34.1,10,2025-06-16,4,Monday,1.68,-5660.119047619048
2025-06-16 05:00:00,T2,3.21,0.33,36.0,0,2025-06-16,5,Monday,96.77,99.65898522269299
2025-06-16 06:00:00,T2,20.94,91.82,42.9,0,2025-06-16,6,Monday,0.33,-27724.24242424242
2025-06-16 07:00:00,T2,14.97,33.55,15.2,0,2025-06-16,7,Monday,91.82,63.461119581790456
2025-06-16 08:00:00,T2,7.63,4.44,43.7,0,2025-06-16,8,Monday,33.55,86.76602086438152
2025-06-16 09:00:00,T2,5.95,2.11,24.1,0,2025-06-16,9,Monday,4.44,52.477477477477485
2025-06-16 10:00:00,T2,20.34,84.15,34.7,0,2025-06-16,10,Monday,2.11,-3888.151658767773
2025-06-16 11:00:00,T2,9.79,9.38,27.7,0,2025-06-16,11,Monday,84.15,88.85323826500297
2025-06-16 12:00:00,T2,18.98,68.37,18.4,0,2025-06-16,12,Monday,9.38,-628.8912579957356
2025-06-16 13:00:00,T2,21.31,96.77,16.0,0,2025-06-16,13,Monday,68.37,-41.53868655843205
2025-06-16 14:00:00,T2,8.79,6.79,17.9,0,2025-06-16,14,Monday,96.77,92.98336261237986
2025-06-16 15:00:00,T2,24.23,142.25,17.8,0,2025-06-16,15,Monday,6.79,-1994.9926362297497
2025-06-16 16:00:00,T2,9.75,9.27,16.1,0,2025-06-16,16,Monday,142.25,93.48330404217926
2025-06-16 17:00:00,T2,6.9,3.29,40.7,0,2025-06-16,17,Monday,9.27,64.5091693635383
2025-06-16 18:00:00,T2,5.11,1.33,39.4,10,2025-06-16,18,Monday,3.29,59.57446808510638
2025-06-16 19:00:00,T2,15.07,34.22,34.8,0,2025-06-16,19,Monday,1.33,-2472.9323308270677
2025-06-16 20:00:00,T2,10.44,11.38,18.9,0,2025-06-16,20,Monday,34.22,66.7445938047925
2025-06-16 21:00:00,T2,3.98,0.63,43.3,0,2025-06-16,21,Monday,11.38,94.46397188049208
2025-06-16 22:00:00,T2,18.03,58.61,37.1,0,2025-06-16,22,Monday,0.63,-9203.174603174602
2025-06-16 23:00:00,T2,10.89,12.91,35.7,0,2025-06-16,23,Monday,58.61,77.97304214297903
2025-06-17 00:00:00,T2,7.79,4.73,37.5,0,2025-06-17,0,Tuesday,12.91,63.36173508907823
2025-06-17 01:00:00,T2,5.37,1.55,40.3,0,2025-06-17,1,Tuesday,4.73,67.23044397463002
2025-06-17 02:00:00,T2,15.11,34.5,15.9,10,2025-06-17,2,Tuesday,1.55,-2125.8064516129034
2025-06-17 03:00:00,T2,15.71,38.77,43.2,0,2025-06-17,3,Tuesday,34.5,-12.376811594202907
2025-06-17 04:00:00,T2,16.24,42.83,42.8,0,2025-06-17,4,Tuesday,38.77,-10.47201444415784
2025-06-17 05:00:00,T2,10.42,11.31,23.0,0,2025-06-17,5,Tuesday,42.83,73.59327574130282
2025-06-17 06:00:00,T2,15.6,37.96,37.7,0,2025-06-17,6,Tuesday,11.31,-235.63218390804596
2025-06-17 07:00:00,T2,14.41,29.92,40.9,0,2025-06-17,7,Tuesday,37.96,21.180189673340355
2025-06-17 08:00:00,T2,12.02,17.37,19.8,0,2025-06-17,8,Tuesday,29.92,41.9451871657754
2025-06-17 09:00:00,T2,6.11,2.28,37.8,10,2025-06-17,9,Tuesday,17.37,86.87392055267703
2025-06-17 10:00:00,T2,7.21,3.75,35.0,0,2025-06-17,10,Tuesday,2.28,-64.47368421052633
2025-06-17 11:00:00,T2,22.27,110.45,43.0,5,2025-06-17,11,Tuesday,3.75,-2845.3333333333335
2025-06-17 12:00:00,T2,7.73,4.62,28.6,0,2025-06-17,12,Tuesday,110.45,95.81711181530103
2025-06-17 13:00:00,T2,21.33,97.04,34.2,0,2025-06-17,13,Tuesday,4.62,-2000.4329004329004
2025-06-17 14:00:00,T2,9.67,9.04,21.8,0,2025-06-17,14,Tuesday,97.04,90.68425391591096
2025-06-17 15:00:00,T2,18.17,59.99,43.8,0,2025-06-17,15,Tuesday,9.04,-563.6061946902655
2025-06-17 16:00:00,T2,23.34,127.15,43.2,0,2025-06-17,16,Tuesday,59.99,-111.95199199866643
2025-06-17 17:00:00,T2,8.3,5.72,27.4,0,2025-06-17,17,Tuesday,127.15,95.50137632717262
2025-06-17 18:00:00,T2,23.89,136.35,43.0,0,2025-06-17,18,Tuesday,5.72,-2283.7412587412587
2025-06-17 19:00:00,T2,17.82,56.59,40.9,0,2025-06-17,19,Tuesday,136.35,58.4965163182985
2025-06-17 20:00:00,T2,11.92,16.94,43.2,0,2025-06-17,20,Tuesday,56.59,70.06538257642694
2025-06-17 21:00:00,T2,22.11,108.09,38.5,0,2025-06-17,21,Tuesday,16.94,-538.0755608028335
2025-06-17 22:00:00,T2,13.04,22.17,32.2,0,2025-06-17,22,Tuesday,108.09,79.48931446017208
2025-06-17 23:00:00,T2,23.72,133.46,25.2,0,2025-06-17,23,Tuesday,22.17,-501.98466396030665
2025-06-18 00:00:00,T2,13.16,22.79,39.6,0,2025-06-18,0,Wednesday,133.46,82.92372246365953
2025-06-18 01:00:00,T2,11.92,16.94,43.6,0,2025-06-18,1,Wednesday,22.79,25.669153137340935
2025-06-18 02:00:00,T2,4.23,0.76,19.9,0,2025-06-18,2,Wednesday,16.94,95.51357733175914
2025-06-18 03:00:00,T2,8.74,6.68,44.7,0,2025-06-18,3,Wednesday,0.76,-778.9473684210526
2025-06-18 04:00:00,T2,17.99,58.22,40.3,0,2025-06-18,4,Wednesday,6.68,-771.556886227545
2025-06-18 05:00:00,T2,6.57,2.84,26.6,0,2025-06-18,5,Wednesday,58.22,95.1219512195122
2025-06-18 06:00:00,T2,10.95,13.13,29.8,0,2025-06-18,6,Wednesday,2.84,-362.3239436619719
2025-06-18 07:00:00,T2,11.7,16.02,31.7,0,2025-06-18,7,Wednesday,13.13,-22.010662604722
2025-06-18 08:00:00,T2,9.26,7.94,19.2,0,2025-06-18,8,Wednesday,16.02,50.436953807740316
2025-06-18 09:00:00,T2,6.02,2.18,36.3,0,2025-06-18,9,Wednesday,7.94,72.544080604534
2025-06-18 10:00:00,T2,7.79,4.73,29.6,0,2025-06-18,10,Wednesday,2.18,-116.97247706422019
2025-06-18 11:00:00,T2,24.44,145.98,21.3,0,2025-06-18,11,Wednesday,4.73,-2986.257928118393
2025-06-18 12:00:00,T2,7.61,4.41,39.3,0,2025-06-18,12,Wednesday,145.98,96.97903822441431
2025-06-18 13:00:00,T2,12.56,19.81,27.1,0,2025-06-18,13,Wednesday,4.41,-349.20634920634916
2025-06-18 14:00:00,T2,8.65,6.47,44.3,0,2025-06-18,14,Wednesday,19.81,67.3397274103988
2025-06-18 15:00:00,T2,7.64,4.46,34.1,0,2025-06-18,15,Wednesday,6.47,31.066460587326116
2025-06-18 16:00:00,T2,22.96,121.04,24.7,0,2025-06-18,16,Wednesday,4.46,-2613.90134529148
2025-06-18 17:00:00,T2,13.08,22.38,32.7,0,2025-06-18,17,Wednesday,121.04,81.5102445472571
2025-06-18 18:00:00,T2,16.3,43.31,18.8,5,2025-06-18,18,Wednesday,22.38,-93.52100089365507
2025-06-18 19:00:00,T2,3.24,0.34,19.6,0,2025-06-18,19,Wednesday,43.31,99.21496190256292
